Symbol,Date,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,Property Plant & Equipment Net,Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities
ORCL,2010-05-31,9914000000,8555000000,18469000000,5585000000,259000000,27004000000,2763000000,0,0,1159000000,34574000000,61578000000,775000000,2976000000,14691000000,11510000000,14486000000,5900000000,0,0,15688000000,30780000000,0,16146000000,30798000000,8555000000,4572000000,0,401000000
ORCL,2009-05-31,8995000000,3629000000,12624000000,4430000000,0,28835000000,1922000000,26111000000,0,661000000,12822000000,47416000000,271000000,1001000000,9149000000,9237000000,10238000000,4592000000,2903000000,0,12822000000,21971000000,216000000,11894000000,25090000000,3629000000,-2386000000,1527000000,7877000000
PEP,2018-12-29,8721000000,272000000,8993000000,7142000000,3128000000,21893000000,17589000000,28989000000,0,4364000000,55755000000,77648000000,18112000000,4026000000,22138000000,28295000000,32321000000,0,1440000000,0,40908000000,63130000000,0,59947000000,14518000000,272000000,23600000000,0,84000000
PEP,2017-12-30,10610000000,8900000000,19510000000,7024000000,2947000000,31027000000,17240000000,27314000000,0,1952000000,48777000000,79804000000,15017000000,5485000000,20502000000,33796000000,39281000000,0,2212000000,0,48321000000,68759000000,0,52839000000,11045000000,8900000000,28671000000,0,-64000000
PEP,2016-12-31,9158000000,6967000000,16125000000,6694000000,2723000000,27089000000,16591000000,26626000000,0,2741000000,47040000000,74129000000,14243000000,6892000000,21135000000,30053000000,36945000000,0,1885000000,0,41795000000,62883000000,0,52518000000,11246000000,6967000000,27787000000,0,-47000000
PEP,2015-12-26,9096000000,2913000000,12009000000,6437000000,2720000000,23031000000,16317000000,25988000000,0,2816000000,46636000000,69667000000,13507000000,4071000000,17578000000,29213000000,33284000000,0,1547000000,0,40059000000,57599000000,0,50472000000,12068000000,2913000000,24188000000,0,-38000000
PEP,2014-12-27,6134000000,2592000000,8726000000,6651000000,3143000000,20663000000,17244000000,27604000000,0,2919000000,49846000000,70509000000,13016000000,5076000000,18092000000,23821000000,28897000000,0,1587000000,0,34869000000,52931000000,0,49092000000,17578000000,2592000000,22763000000,0,-30000000
PEP,2013-12-28,9375000000,135000000,9510000000,6954000000,3409000000,22203000000,18575000000,31014000000,0,2678000000,55275000000,77478000000,12533000000,5306000000,17839000000,24333000000,29639000000,0,1268000000,0,35250000000,53069000000,0,46420000000,24409000000,135000000,20264000000,0,-20000000
PEP,2012-12-29,6297000000,322000000,6619000000,7041000000,3581000000,18720000000,19136000000,31715000000,0,3625000000,55918000000,74638000000,11903000000,4815000000,17089000000,23544000000,28359000000,0,371000000,0,35150000000,52221000000,0,43158000000,22417000000,322000000,22062000000,0,-18000000
PEP,2011-12-31,4067000000,358000000,4425000000,6912000000,3827000000,17441000000,19698000000,31357000000,0,3666000000,55441000000,72882000000,11757000000,6205000000,18154000000,20568000000,26773000000,0,192000000,0,33829000000,52178000000,0,40316000000,20704000000,358000000,22706000000,0,195000000
PEP,2010-12-25,5943000000,426000000,6369000000,6323000000,3372000000,17569000000,19058000000,26444000000,0,3756000000,50584000000,68153000000,10923000000,4898000000,15892000000,19999000000,24897000000,0,71000000,0,30785000000,46880000000,0,37090000000,21273000000,426000000,18954000000,0,203000000
PEP,2009-12-26,3943000000,192000000,4135000000,4624000000,2618000000,12571000000,12671000000,9157000000,4484000000,0,27277000000,39848000000,8127000000,464000000,8756000000,7400000000,7864000000,0,824000000,0,13650000000,22406000000,-3794000000,33805000000,16908000000,4676000000,3729000000,1194000000,165000000
PFE,2019-12-31,1305000000,8525000000,9830000000,8724000000,8283000000,32803000000,13967000000,94023000000,3014000000,7288000000,1.34686E+11,1.67489E+11,4220000000,1462000000,37304000000,35955000000,37417000000,0,980000000,0,47850000000,1.04346E+11,0,97670000000,63143000000,11539000000,36112000000,0,19192000000
PFE,2018-12-31,1139000000,17694000000,18833000000,8025000000,7508000000,49926000000,13385000000,88622000000,2767000000,6508000000,1.09496E+11,1.59422E+11,4674000000,4776000000,31858000000,32909000000,37685000000,0,1265000000,0,42459000000,96015000000,0,89554000000,63407000000,20461000000,36546000000,0,21698000000
PFE,2017-12-31,1342000000,18650000000,19992000000,8221000000,7578000000,41141000000,13865000000,1.04693E+11,7015000000,8529000000,1.30656E+11,1.71797E+11,4656000000,3546000000,30427000000,33538000000,37084000000,0,477000000,0,43587000000,1.00489E+11,0,85291000000,71308000000,25665000000,35742000000,0,26475000000
PFE,2016-12-31,2595000000,15255000000,17850000000,8225000000,6783000000,38949000000,13318000000,1.07097E+11,7116000000,9857000000,1.32666E+11,1.71615E+11,4536000000,4225000000,31115000000,31398000000,35623000000,0,437000000,0,68488000000,1.12071E+11,0,71774000000,59544000000,22371000000,33028000000,0,12468000000
PFE,2015-12-31,3641000000,19649000000,23290000000,8176000000,7513000000,43804000000,13766000000,88598000000,15999000000,10523000000,1.23656E+11,1.6746E+11,3620000000,3720000000,29399000000,28818000000,32538000000,0,418000000,0,60952000000,1.0274E+11,1790000000,71993000000,64720000000,35648000000,28897000000,0,12389000000
PFE,2014-12-31,3343000000,32779000000,36122000000,8669000000,5663000000,57702000000,11762000000,77235000000,17518000000,10312000000,1.11572E+11,1.69274E+11,3440000000,3011000000,21631000000,31541000000,34552000000,0,531000000,0,61405000000,97973000000,5986000000,72176000000,71301000000,50297000000,31209000000,0,14937000000
PFE,2013-12-31,2183000000,2015000000,4198000000,9357000000,6166000000,56244000000,12397000000,81904000000,0,9270000000,1.15857E+11,1.72101E+11,3234000000,2060000000,23366000000,30462000000,32522000000,0,678000000,0,60819000000,95794000000,9393000000,69732000000,76307000000,2015000000,30339000000,0,11609000000
PFE,2012-12-31,10389000000,22319000000,32708000000,12378000000,7063000000,61415000000,14461000000,90685000000,14149000000,5088000000,1.24383E+11,1.85798E+11,4264000000,2449000000,28619000000,31036000000,33485000000,0,1010000000,0,57568000000,1.04538E+11,32525000000,54240000000,81260000000,36468000000,23096000000,0,18351000000
PFE,2011-12-31,3539000000,23219000000,26758000000,13608000000,7769000000,57728000000,16938000000,98900000000,381000000,4979000000,1.30274E+11,1.88002E+11,3836000000,6000000,28069000000,34931000000,34937000000,0,1013000000,0,60727000000,1.05812E+11,39664000000,46210000000,82190000000,23600000000,31398000000,0,17016000000
PFE,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PFE,2009-12-31,1978000000,25186000000,27164000000,14645000000,12403000000,61670000000,22780000000,110391000000,13122000000,11948000000,151279000000,212949000000,4370000000,5469000000,37225000000,43193000000,48662000000,0,36946000000,0,85278000000,122503000000,552000000,40426000000,90014000000,38308000000,21498000000,7458000000,27386000000
PG,2019-06-30,4239000000,6048000000,10287000000,4951000000,5017000000,22473000000,21271000000,64488000000,0,4203000000,92622000000,1.15095E+11,11260000000,9697000000,30011000000,20395000000,30092000000,0,341000000,0,37505000000,67516000000,0,94918000000,47579000000,6048000000,25853000000,0,0
PG,2018-06-30,2569000000,9281000000,11850000000,4686000000,4738000000,23320000000,20600000000,69077000000,0,3826000000,94990000000,1.1831E+11,10344000000,10423000000,28237000000,20863000000,31286000000,0,268000000,0,37190000000,65427000000,0,98641000000,52883000000,9281000000,28717000000,0,0
PG,2017-06-30,5569000000,9568000000,15137000000,4594000000,4624000000,26494000000,19893000000,68886000000,0,0,93912000000,1.20406E+11,9632000000,13554000000,30210000000,18038000000,31592000000,0,449000000,0,34418000000,64628000000,0,96124000000,55778000000,9568000000,26023000000,0,0
PG,2016-06-30,7102000000,6246000000,13348000000,4373000000,4716000000,33782000000,19385000000,68877000000,0,1507000000,93354000000,1.27136E+11,9325000000,11653000000,30770000000,18945000000,30598000000,0,397000000,0,38383000000,69153000000,0,87953000000,57983000000,6246000000,23496000000,0,0
PG,2015-06-30,6845000000,4767000000,11612000000,4861000000,5454000000,29646000000,20268000000,74145000000,0,1356000000,99849000000,1.29495E+11,8257000000,12021000000,29790000000,18329000000,30350000000,0,845000000,0,36655000000,66445000000,0,84807000000,63050000000,4767000000,23505000000,0,0
PG,2014-06-30,8558000000,2128000000,10686000000,6386000000,6759000000,31617000000,22304000000,84547000000,0,1092000000,1.12649E+11,1.44266E+11,8461000000,15606000000,33726000000,19811000000,35417000000,0,711000000,0,40564000000,74290000000,0,84990000000,69976000000,2128000000,26859000000,0,0
PG,2013-06-30,5947000000,0,5947000000,6508000000,6909000000,23990000000,21666000000,86760000000,0,948000000,1.15273E+11,1.39263E+11,8777000000,12432000000,30037000000,19111000000,31543000000,0,817000000,0,40517000000,70554000000,0,80197000000,68709000000,0,25596000000,0,0
PG,2012-06-30,4436000000,0,4436000000,6068000000,6721000000,21910000000,20377000000,84761000000,0,1001000000,1.10334E+11,1.32244E+11,7920000000,8698000000,24907000000,21080000000,29778000000,0,414000000,0,43302000000,68209000000,0,75349000000,64035000000,0,25342000000,0,0
PG,2011-06-30,2768000000,0,2768000000,6275000000,7379000000,21970000000,21293000000,90182000000,0,1140000000,1.16384E+11,1.38354E+11,8022000000,9981000000,27293000000,22033000000,32014000000,0,786000000,0,43060000000,70353000000,0,70682000000,68001000000,0,29246000000,0,0
PG,2010-06-30,2879000000,0,2879000000,5335000000,6384000000,18782000000,19244000000,85648000000,0,990000000,1.0939E+11,1.28172E+11,7251000000,8472000000,24282000000,21360000000,29832000000,0,622000000,0,42451000000,66733000000,639000000,64614000000,61439000000,0,26953000000,0,0
PG,2009-06-30,4781000000,0,4781000000,5836000000,6880000000,112928000000,19462000000,89118000000,0,1209000000,40550000000,134833000000,5980000000,16320000000,30901000000,20652000000,36972000000,0,10752000000,0,40550000000,71451000000,-3358000000,57309000000,63382000000,0,32191000000,4408000000,8601000000
PM,2019-12-31,6861000000,332000000,7193000000,3080000000,9235000000,20514000000,6631000000,7971000000,863000000,1153000000,22361000000,42875000000,2299000000,4051000000,18833000000,26656000000,30707000000,0,796000000,0,27564000000,54452000000,0,30987000000,-11577000000,1195000000,23846000000,0,8055000000
PM,2018-12-31,6593000000,288000000,6881000000,2950000000,8804000000,19442000000,7201000000,9467000000,793000000,977000000,20359000000,39801000000,2068000000,4054000000,17191000000,26975000000,31029000000,0,576000000,0,27873000000,52260000000,0,31014000000,-12459000000,1081000000,24436000000,0,7196000000
PM,2017-12-31,8447000000,0,8447000000,3738000000,8806000000,21594000000,7271000000,10098000000,1074000000,1007000000,21374000000,42968000000,2242000000,2506000000,15962000000,31334000000,33840000000,0,812000000,0,32133000000,55054000000,0,29859000000,-12086000000,1074000000,25393000000,0,6959000000
PM,2016-12-31,4239000000,0,4239000000,3499000000,9017000000,17608000000,6064000000,9794000000,1011000000,859000000,19243000000,36851000000,1666000000,2573000000,16467000000,25851000000,28424000000,0,832000000,0,28484000000,49539000000,0,30397000000,-12688000000,1011000000,24185000000,0,4588000000
PM,2015-12-31,3417000000,488000000,3417000000,2778000000,8473000000,15804000000,5721000000,10038000000,890000000,488000000,18152000000,33956000000,1289000000,2405000000,15386000000,25250000000,27655000000,0,970000000,0,27480000000,47200000000,0,29842000000,-13244000000,1378000000,24238000000,0,4334000000
PM,2014-12-31,1682000000,533000000,1682000000,4004000000,8592000000,15484000000,6071000000,11373000000,1083000000,533000000,19703000000,35187000000,1242000000,1318000000,15112000000,26929000000,28247000000,0,1078000000,0,29076000000,47816000000,0,29249000000,-12629000000,1616000000,26565000000,0,3628000000
PM,2013-12-31,2154000000,502000000,2154000000,3853000000,9846000000,16852000000,6755000000,12086000000,0,502000000,21316000000,38168000000,1274000000,1255000000,17066000000,24023000000,25278000000,0,1192000000,0,26063000000,45934000000,0,27843000000,-7766000000,502000000,23124000000,0,2805000000
PM,2012-12-31,2983000000,450000000,2983000000,3589000000,8949000000,16590000000,6645000000,13519000000,0,450000000,21080000000,37670000000,1103000000,2781000000,17016000000,17639000000,20420000000,0,1456000000,0,19933000000,41146000000,0,25076000000,-3476000000,450000000,17437000000,0,4197000000
PM,2011-12-31,2550000000,397000000,2550000000,3201000000,8120000000,14859000000,6250000000,13625000000,0,397000000,20629000000,35488000000,1031000000,2206000000,14794000000,14828000000,17034000000,0,897000000,0,17266000000,35259000000,0,21757000000,229000000,397000000,14484000000,0,3199000000
PM,2010-12-31,1703000000,371000000,1703000000,3009000000,8317000000,13756000000,6499000000,14034000000,0,371000000,21294000000,35050000000,835000000,1385000000,12804000000,13370000000,14755000000,0,601000000,0,15864000000,31544000000,0,18133000000,3506000000,371000000,13052000000,0,2876000000
PM,2009-12-31,1540000000,0,1540000000,3098000000,9207000000,14682000000,6390000000,12658000000,0,305000000,19870000000,34552000000,670000000,1744000000,11178000000,13672000000,15416000000,0,7203000000,0,17229000000,28407000000,-817000000,15358000000,5716000000,0,13876000000,837000000,8764000000
PYPL,2019-12-31,7349000000,3412000000,10761000000,435000000,0,38495000000,1693000000,6990000000,2863000000,614000000,12838000000,51333000000,232000000,0,26919000000,4965000000,4965000000,0,73000000,0,5272000000,34448000000,8716000000,8342000000,16885000000,6275000000,-2384000000,0,2257000000
PYPL,2018-12-31,7575000000,1534000000,9109000000,313000000,0,32963000000,1724000000,7109000000,971000000,396000000,10369000000,43332000000,281000000,1998000000,25904000000,0,1998000000,0,61000000,0,281000000,27946000000,9428000000,5880000000,15386000000,2505000000,-5577000000,0,1761000000
PYPL,2017-12-31,2883000000,2812000000,5695000000,283000000,0,32645000000,1528000000,4507000000,1961000000,319000000,8129000000,40774000000,257000000,1000000000,22863000000,0,1000000000,0,83000000,0,233000000,24780000000,12313000000,3823000000,15994000000,4773000000,-1883000000,0,1684000000
PYPL,2016-12-31,1590000000,3385000000,4975000000,214000000,0,25733000000,1482000000,4270000000,1539000000,375000000,7370000000,33103000000,192000000,0,16878000000,0,0,0,64000000,0,1194000000,18391000000,12584000000,2069000000,14712000000,4924000000,-1590000000,0,319000000
PYPL,2015-12-31,1393000000,2018000000,3411000000,137000000,0,20648000000,1344000000,4427000000,2348000000,342000000,8233000000,28881000000,145000000,0,13617000000,0,0,0,32000000,0,1505000000,15122000000,13100000000,668000000,13759000000,4366000000,-1393000000,0,0
PYPL,2014-12-31,2201000000,3615000000,5816000000,11371000000,0,17565000000,922000000,3345000000,31000000,0,4352000000,21917000000,10727000000,1093000000,13283000000,0,1093000000,0,415000000,0,386000000,13669000000,110000000,0,8248000000,3646000000,-4723000000,378000000,1463000000
PYPL,2013-12-31,1604000000,3110000000,4714000000,9639000000,0,14620000000,858000000,3445000000,196000000,0,4540000000,19160000000,10453000000,0,11261000000,0,0,0,37000000,0,509000000,11770000000,-61000000,,7390000000,3306000000,-4714000000,267000000,808000000
T,2019-12-31,12130000000,0,12130000000,22636000000,0,54761000000,1.30128E+11,2.47633E+11,0,0,4.96908E+11,5.51669E+11,45956000000,11838000000,68911000000,1.51309E+11,1.63147E+11,0,1212000000,6124000000,2.40232E+11,3.49735E+11,130907000000,57936000000,2.01934E+11,0,1.51017E+11,0,40592000000
T,2018-12-31,5204000000,0,5204000000,26472000000,0,51427000000,1.31473E+11,1.72639E+11,0,0,4.80437E+11,5.31864E+11,43184000000,10255000000,64420000000,1.6625E+11,1.76505E+11,0,1179000000,5948000000,2.54342E+11,3.3798E+11,123261000000,58753000000,1.93884E+11,0,1.71301E+11,0,19218000000
T,2017-12-31,50498000000,0,50498000000,16522000000,0,79146000000,1.25222E+11,1.12913E+11,0,0,3.64951E+11,4.44097E+11,34470000000,38374000000,81389000000,1.25972E+11,1.64346E+11,0,1262000000,4213000000,1.88926E+11,3.0209E+11,77995000000,50500000000,1.42007E+11,0,1.13848E+11,0,31775000000
T,2016-12-31,5788000000,0,5788000000,16794000000,0,38369000000,1.24899E+11,1.13648E+11,0,0,3.65452E+11,4.03821E+11,31138000000,9832000000,50576000000,1.13681E+11,1.23513E+11,0,2079000000,4519000000,1.95557E+11,2.79711E+11,77920000000,34734000000,1.2411E+11,0,1.17725E+11,0,33578000000
T,2015-12-31,5121000000,0,5121000000,16532000000,0,35992000000,1.2445E+11,1.13977E+11,0,0,3.6668E+11,4.02672E+11,30372000000,7636000000,47816000000,1.18515E+11,1.26151E+11,0,2176000000,4682000000,1.96954E+11,2.79032E+11,78140000000,33671000000,1.2364E+11,0,1.2103E+11,0,34262000000
T,2014-12-31,8603000000,0,8603000000,14527000000,0,32028000000,1.12898E+11,75831000000,0,1142000000,2.60801E+11,2.92829E+11,23592000000,6056000000,37282000000,76011000000,82067000000,0,1091000000,4105000000,56456000000,2.05905E+11,44633000000,27736000000,86924000000,0,73464000000,0,1.12167E+11
T,2014-03-31,3611000000,0,3611000000,13120000000,0,24089000000,1.12809E+11,76235000000,0,1171000000,2.61251E+11,2.8534E+11,22234000000,8301000000,39830000000,71575000000,79876000000,0,2784000000,4121000000,51216000000,1.93971E+11,44806000000,32402000000,91369000000,0,76265000000,0,1.02925E+11
T,2013-12-31,3339000000,0,3339000000,12918000000,0,23196000000,1.10968E+11,74289000000,0,1199000000,2.54591E+11,2.77787E+11,21107000000,5498000000,34995000000,69290000000,74788000000,0,1774000000,4212000000,48748000000,1.86305E+11,45966000000,31141000000,91482000000,0,71449000000,0,1.02562E+11
T,2012-12-31,4868000000,0,4868000000,12657000000,0,22706000000,1.09767E+11,74805000000,0,1036000000,2.49609E+11,2.72315E+11,20911000000,3486000000,31787000000,66358000000,69844000000,0,1026000000,3808000000,49459000000,1.7962E+11,58483000000,22481000000,92695000000,0,64976000000,0,98374000000
T,2011-12-31,3185000000,0,3185000000,13606000000,0,23027000000,1.07087E+11,76054000000,0,1470000000,2.47317E+11,2.70344E+11,19858000000,3453000000,30794000000,61300000000,64753000000,0,1003000000,3872000000,72453000000,1.64547E+11,70669000000,25453000000,1.05797E+11,0,61568000000,0,61300000000
T,2010-12-31,1437000000,0,1437000000,13610000000,0,20854000000,103196000000,134121000000,4515000000,1170000000,248537000000,269391000000,20055000000,7196000000,34854000000,58971000000,66167000000,4086000000,23045000000,0,122587000000,157441000000,2712000000,31792000000,111647000000,4515000000,64730000000,5807000000,7603000000
T,2009-12-31,3741000000,0,3741000000,14845000000,0,25187000000,99519000000,134410000000,2921000000,1247000000,243125000000,268312000000,21260000000,7361000000,36951000000,64720000000,72081000000,4170000000,25260000000,0,129372000000,166323000000,2678000000,21944000000,101564000000,2921000000,68340000000,6601000000,8330000000
TMO,2019-12-31,2399000000,19000000,2418000000,4349000000,3370000000,11893000000,4749000000,39728000000,34000000,0,46488000000,58381000000,1920000000,676000000,6197000000,17076000000,17752000000,916000000,1550000000,0,23103000000,28706000000,9828000000,22092000000,29675000000,53000000,15353000000,0,-594000000
TMO,2018-12-31,2103000000,0,2103000000,4136000000,3005000000,10625000000,4165000000,40325000000,92000000,0,45607000000,56232000000,1615000000,1271000000,6147000000,17719000000,18990000000,0,1442000000,0,22854000000,28646000000,10956000000,18696000000,27586000000,92000000,16887000000,0,-355000000
TMO,2017-12-31,1335000000,13000000,1348000000,3879000000,2971000000,9421000000,4047000000,41974000000,89000000,432000000,47248000000,56669000000,1428000000,2135000000,7048000000,18873000000,21008000000,719000000,1409000000,0,24208000000,31256000000,11074000000,15914000000,25413000000,102000000,19673000000,0,0
TMO,2016-12-31,786200000,15500000,801700000,3048500000,2213300000,7021000000,2577800000,35296800000,26200000,378300000,38886500000,45907500000,926200000,1255500000,4865800000,15372400000,16627900000,485900000,165400000,0,19502400000,24368200000,9833600000,13926900000,21539300000,41700000,15841700000,0,0
TMO,2015-12-31,452100000,7600000,459700000,2544900000,1991700000,5741200000,2448800000,31585900000,12100000,0,35147800000,40889000000,822200000,1052800000,4147300000,11473900000,12526700000,317900000,212500000,0,15391500000,19538800000,10793300000,12142300000,21350200000,19700000,12074600000,0,0
TMO,2014-12-31,1343500000,8700000,1352200000,2473600000,1859500000,6539800000,2426500000,32952700000,8300000,303300000,36312300000,42852100000,820700000,2212400000,5349800000,12351600000,14564000000,311900000,165100000,0,16954200000,22304000000,11017700000,10406900000,20548100000,17000000,13220500000,0,0
TMO,2013-12-31,5826000000,4500000,5830500000,1942300000,1494500000,9880700000,1767400000,19574600000,7600000,192500000,21982700000,31863400000,691500000,987700000,3126000000,9499600000,10487300000,198900000,134200000,0,11881300000,15007300000,7810400000,8753300000,16856100000,12100000,4661300000,0,0
TMO,2012-12-31,851000000,4300000,855300000,1804900000,1443300000,4834800000,1726400000,20279000000,4700000,182000000,22609800000,27444600000,641400000,93100000,2093300000,7031200000,7124300000,196500000,164800000,0,9886600000,11979900000,7504300000,7697300000,15464700000,9000000,6273300000,0,0
TMO,2011-12-31,1016300000,39900000,1056200000,1814100000,1355400000,4821900000,1656200000,19803900000,6500000,159700000,22011800000,26833700000,628700000,1272800000,3113100000,5755200000,7028000000,192500000,120300000,0,8682500000,11795600000,8314900000,6716300000,15038100000,46400000,6011700000,0,0
TMO,2010-12-31,917100000,8900000,926000000,1516800000,1175100000,4135000000,1408600000,15311700000,7400000,198400000,17214400000,21349400000,551000000,105800000,1709800000,2031300000,2137100000,158300000,59200000,0,4278600000,5988400000,9529200000,5386400000,15361000000,16300000,1220000000,0,0
TMO,2009-12-31,1564100000,7100000,1571200000,1409600000,1131400000,4530900000,1333400000,15319900000,0,160000000,17094100000,21625000000,533600000,117500000,1639300000,2064000000,2181500000,139800000,1962200000,0,4554800000,6194100000,92000000,4350800000,15430900000,7100000,610300000,418700000,988200000
TXN,2018-12-31,2438000000,0,2438000000,1207000000,2217000000,8097000000,3183000000,4990000000,0,295000000,9040000000,17137000000,478000000,749000000,2474000000,4319000000,5068000000,0,103000000,0,5551000000,8143000000,0,37906000000,8994000000,0,2630000000,0,118000000
TXN,2017-12-31,1656000000,0,1656000000,1278000000,1957000000,8734000000,2664000000,5308000000,0,264000000,8908000000,17642000000,466000000,500000000,2258000000,3577000000,4077000000,0,128000000,0,4958000000,7305000000,0,34662000000,10337000000,0,2421000000,0,89000000
TXN,2016-12-31,1154000000,0,1154000000,1267000000,1790000000,7457000000,2512000000,5626000000,0,374000000,8974000000,16431000000,396000000,631000000,2264000000,2978000000,3609000000,0,83000000,0,3011000000,5958000000,0,33107000000,10473000000,0,2455000000,0,683000000
TXN,2015-12-31,1000000000,0,1000000000,1165000000,1691000000,7074000000,2596000000,5945000000,0,201000000,9156000000,16230000000,386000000,1000000000,2555000000,3120000000,4120000000,0,95000000,0,3157000000,6284000000,0,31176000000,9946000000,0,3120000000,0,572000000
TXN,2014-12-31,1199000000,2342000000,3541000000,1246000000,1784000000,7768000000,2840000000,6264000000,224000000,172000000,9954000000,17722000000,437000000,1001000000,2662000000,3641000000,4642000000,0,71000000,0,4040000000,7332000000,0,29653000000,10390000000,2566000000,3443000000,0,630000000
TXN,2013-12-31,1627000000,0,1627000000,1203000000,1731000000,8019000000,3399000000,6585000000,0,207000000,10919000000,18938000000,422000000,1000000000,2747000000,4158000000,5158000000,0,119000000,0,4706000000,8131000000,0,28173000000,10807000000,0,3531000000,0,678000000
TXN,2012-12-31,1416000000,2549000000,3965000000,1230000000,1757000000,8230000000,3912000000,6920000000,215000000,280000000,11791000000,20021000000,444000000,1500000000,3430000000,4186000000,5686000000,0,79000000,0,4758000000,9060000000,0,27205000000,10961000000,2764000000,4270000000,0,872000000
TXN,2011-12-31,992000000,1943000000,2935000000,1545000000,1788000000,7828000000,4428000000,7352000000,265000000,321000000,12669000000,20497000000,625000000,382000000,3499000000,4211000000,4593000000,0,101000000,0,4818000000,9545000000,0,26278000000,10952000000,2208000000,3601000000,0,1228000000
TXN,2010-12-31,1319000000,1753000000,3072000000,1518000000,1520000000,7060000000,3680000000,1000000000,453000000,927000000,6341000000,13401000000,621000000,0,1981000000,0,0,0,109000000,0,86000000,2964000000,0,24695000000,10437000000,2206000000,-1319000000,0,897000000
TXN,2009-12-31,1182000000,1743000000,2925000000,1277000000,1202000000,6114000000,3158000000,1169000000,637000000,1472000000,6005000000,12119000000,503000000,0,1587000000,0,0,0,195000000,0,810000000,2397000000,-621000000,22066000000,9722000000,2380000000,-2925000000,710000000,1084000000
UNH,2019-12-31,10985000000,3260000000,14245000000,11822000000,0,42634000000,8704000000,76008000000,37209000000,2868000000,1.31255E+11,1.73889E+11,19005000000,3870000000,61782000000,36808000000,40678000000,2622000000,1423000000,0,49945000000,1.13453E+11,2827000000,61178000000,60436000000,40469000000,29693000000,0,1726000000
UNH,2018-12-31,10866000000,3458000000,14324000000,11388000000,0,38692000000,8458000000,68235000000,32510000000,2001000000,1.13529E+11,1.52221E+11,16705000000,1973000000,53209000000,34581000000,36554000000,2396000000,1056000000,0,42785000000,97902000000,2623000000,55846000000,54319000000,35968000000,25688000000,0,1908000000
UNH,2017-12-31,11981000000,3509000000,15490000000,9568000000,0,37084000000,7013000000,63045000000,28341000000,1772000000,1.01974E+11,1.39058E+11,15180000000,2857000000,50463000000,28835000000,31692000000,2269000000,598000000,0,36573000000,89225000000,3760000000,48730000000,49833000000,31850000000,19711000000,0,2189000000
UNH,2016-12-31,10430000000,2845000000,13275000000,8152000000,0,33879000000,5901000000,56125000000,23868000000,2227000000,88931000000,1.2281E+11,13361000000,7193000000,49252000000,25777000000,32970000000,1968000000,263000000,0,30845000000,84633000000,0,40945000000,38177000000,26713000000,22540000000,0,4536000000
UNH,2015-12-31,10923000000,1988000000,12911000000,6523000000,0,31639000000,4861000000,52844000000,18792000000,860000000,79744000000,1.11383E+11,11994000000,6634000000,42898000000,25460000000,32094000000,2142000000,224000000,0,30528000000,77658000000,0,37125000000,33725000000,20780000000,21171000000,0,4232000000
UNH,2014-12-31,7495000000,1741000000,9236000000,4252000000,0,23556000000,4418000000,36609000000,18827000000,556000000,62826000000,86382000000,9247000000,1399000000,30623000000,16007000000,17406000000,1972000000,92000000,0,19429000000,53928000000,0,33836000000,32454000000,20568000000,9911000000,0,3876000000
UNH,2013-12-31,7276000000,19427000000,26703000000,3052000000,0,20380000000,4010000000,35448000000,4215000000,430000000,61502000000,81882000000,7458000000,1969000000,27881000000,14891000000,16860000000,1600000000,89000000,0,18212000000,49733000000,0,33047000000,32149000000,23642000000,9584000000,0,3640000000
UNH,2012-12-31,8406000000,3031000000,11437000000,2709000000,0,21052000000,3939000000,35968000000,17711000000,463000000,59833000000,80885000000,6984000000,2713000000,27116000000,14041000000,16754000000,1505000000,81000000,0,18026000000,49707000000,66000000,30664000000,31178000000,20742000000,8348000000,0,4565000000
UNH,2011-12-31,9429000000,2577000000,12006000000,2294000000,0,20350000000,2515000000,26770000000,16166000000,472000000,47539000000,67889000000,6853000000,982000000,23922000000,10656000000,11638000000,1225000000,129000000,0,13230000000,39597000000,0,27821000000,28292000000,18743000000,2209000000,0,2445000000
UNH,2010-12-31,9123000000,2072000000,11195000000,2061000000,0,18393000000,1027000000,25655000000,14707000000,403000000,44670000000,63063000000,6488000000,2480000000,23700000000,8662000000,11142000000,1533000000,220000000,0,9065000000,37238000000,0,25562000000,25825000000,16779000000,2019000000,0,4473000000
UNH,2009-12-31,9800000000,3622000000,13422000000,3792000000,0,18200000000,2140000000,23108000000,13311000000,448000000,40845000000,59045000000,15645000000,2164000000,22163000000,9009000000,11173000000,1217000000,1942000000,0,13276000000,35439000000,253000000,23342000000,23606000000,16933000000,-2249000000,986000000,4354000000
V,2019-09-30,7838000000,4236000000,12074000000,1542000000,0,20970000000,2695000000,42436000000,2200000000,698000000,51604000000,72574000000,156000000,0,13415000000,16729000000,16729000000,0,327000000,0,24475000000,37890000000,20114000000,13502000000,34684000000,6436000000,8891000000,0,0
