Symbol,Date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
MRK,2017-12-31,40122000000,0,12775000000,27347000000,10208000000,9830000000,20038000000,6521000000,754000000,6521000000,4103000000,0,0,2394000000,0,2394000000,0.88,0.87,2730000000,2748000000,1.88027656477,0.681596131798,0.278101789542,0.162529285679,0.0596680125617,0.113628433279,11158000000,6521000000,2394000000,0.162529285679,0.0596680125617
MRK,2016-12-31,39807000000,0,13891000000,25916000000,10124000000,9762000000,19886000000,4659000000,693000000,4659000000,718000000,0,0,3920000000,0,3920000000,1.42,1.41,2766000000,2787000000,1.83853606028,0.651041274148,0.253724219358,0.117039716633,0.0984751425629,0.220112040596,10100000000,4659000000,3920000000,0.117039716633,0.0984751425629
MRK,2015-12-31,39498000000,0,14934000000,24564000000,6704000000,10313000000,17017000000,5401000000,672000000,5401000000,942000000,0,0,4442000000,0,4442000000,1.58,1.56,2816000000,2841000000,1.80112636396,0.621904906578,0.29814167806,0.136741100815,0.11246139045,0.281988961466,11776000000,5401000000,4442000000,0.136741100815,0.11246139045
MRK,2014-12-31,42237000000,0,16768000000,25469000000,7180000000,11606000000,18786000000,17283000000,732000000,17283000000,5349000000,0,0,11920000000,0,11920000000,4.12,4.07,2894000000,2928000000,1.76571038251,0.603002107157,0.567606600848,0.409190993679,0.282217013519,0.154911570424,23974000000,17283000000,11920000000,0.409190993679,0.282217013519
MRK,2013-12-31,44033000000,0,16954000000,27079000000,7503000000,11911000000,19414000000,5545000000,801000000,5545000000,1028000000,0,0,4404000000,0,4404000000,1.49,1.47,2963000000,2996000000,1.72129506008,0.614970590239,0.284627438512,0.125928281062,0.100015897168,0.229509685917,12533000000,5545000000,4404000000,0.125928281062,0.100015897168
MRK,2012-12-31,47267000000,0,16446000000,30821000000,8168000000,12776000000,20944000000,8739000000,714000000,8739000000,2440000000,0,0,6168000000,0,6168000000,2.03,2,3041,3076,1663198.95969,0.65206169209,0.332515285506,0.184885861172,0.130492732773,0.170689910508,15717000000,8739000000,6168000000,0.184885861172,0.130492732773
MRK,2011-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,2010-12-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRK,2009-12-31,27428000000,0.15,9019000000,18409000000,5845000000,8543000000,16022000000,2387000000,0,15167000000,2268000000,123000000,0,12899000000,0,12899000000,5.67,5.65,2109178112,2109178112,1.52,0.6712,0.647,0.553,0.47,0.0704,17743000000,15167000000,13022000000,0.553,0.4703
MSFT,2019-06-30,1.25843E+11,0,42910000000,82933000000,16876000000,23098000000,39974000000,42959000000,2686000000,15799000000,4448000000,0,0,39240000000,0,39240000000,5.11,5.06,7673000000,7753000000,1.78137495163,0.659019572006,0.43419975684,0.341369802055,0.311817105441,0.285053598532,54641000000,42959000000,39240000000,0.125545322346,0.311817105441
MSFT,2018-06-30,1.1036E+11,0,38353000000,72007000000,14726000000,22223000000,36949000000,35058000000,2733000000,11527000000,19903000000,0,0,16571000000,0,16571000000,2.15,2.13,7700000000,7794000000,1.62933025404,0.652473722363,0.410646973541,0.317669445451,0.150154041319,0.284197172889,45319000000,35058000000,16571000000,0.104449075752,0.150154041319
MSFT,2017-06-30,89950000000,0,34261000000,55689000000,13037000000,20020000000,33057000000,22326000000,2222000000,453000000,1945000000,0,0,21204000000,0,21204000000,2.74,2.71,7746000000,7832000000,1.51238508682,0.619110617009,0.345792106726,0.248204558088,0.235730961645,0.0604113396331,31104000000,22326000000,21204000000,0.00503613118399,0.235730961645
MSFT,2016-06-30,85320000000,0,32780000000,52540000000,11988000000,19260000000,31248000000,20182000000,1243000000,-325000000,2953000000,0,0,16798000000,0,16798000000,2.12,2.1,7925000000,8013000000,1.3735180332,0.615799343647,0.31415846226,0.236544772621,0.196882325363,0.276476793249,26804000000,20182000000,16798000000,-0.00380918893577,0.196882325363
MSFT,2015-06-30,93580000000,0,33038000000,60542000000,12046000000,20324000000,42381000000,18161000000,781000000,7363000000,6314000000,0,0,12193000000,0,12193000000,1.49,1.48,8177000000,8254000000,1.19723770293,0.646954477452,0.257726009831,0.194069245565,0.130294934815,0.207448172686,24118000000,18161000000,12193000000,0.0786813421671,0.130294934815
MSFT,2014-06-30,86833000000,0,26934000000,59899000000,11381000000,20632000000,32140000000,27759000000,597000000,7127000000,5746000000,0,0,22074000000,0,22074000000,2.66,2.63,8299000000,8399000000,1.05714966067,0.689818387019,0.379705872191,0.319682609146,0.2542121083,0.23964391418,32971000000,27759000000,22074000000,0.0820770905071,0.2542121083
MSFT,2013-06-30,77849000000,0,20249000000,57600000000,10411000000,20425000000,30836000000,26764000000,429000000,6674000000,5189000000,0,0,21863000000,0,21863000000,2.61,2.58,8375000000,8470000000,0.880165289256,0.73989389716,0.392028157073,0.343793754576,0.280838546417,0.295340980616,30519000000,26764000000,21863000000,0.0857300671813,0.280838546417
MSFT,2012-06-30,73723000000,0,17530000000,56193000000,9811000000,18426000000,28237000000,21763000000,380000000,1600000000,5289000000,0,0,16978000000,0,16978000000,2.02,2,8396000000,8506000000,0.750646602398,0.762218032364,0.335444840823,0.295199598497,0.230294480691,0.260556407091,24730000000,21763000000,16978000000,0.0217028607083,0.230294480691
MSFT,2011-06-30,69943000000,0,15577000000,54366000000,9043000000,18162000000,27205000000,27161000000,295000000,28071000000,4921000000,0,0,23150000000,0,23150000000,2.73,2.69,8490000000,8593000000,0.602816245781,0.777290079064,0.427876985545,0.388330497691,0.330983801095,0.352272564803,29927000000,27161000000,23150000000,0.401341092032,0.330983801095
MSFT,2010-06-30,62484000000,0,12395000000,50089000000,8714000000,17218000000,25932000000,24098000000,151000000,25013000000,6253000000,0,0,18760000000,0,18760000000,2.13,2.1,8813000000,8927000000,0.512826257421,0.80162921708,0.428445682095,0.385666730683,0.300236860636,0.353626528391,26771000000,24098000000,18760000000,0.400310479483,0.300236860636
MSFT,2009-06-30,58437000000,-0.0328,12155000000,46282000000,9010000000,16909000000,25919000000,20363000000,0,19821000000,5252000000,0,0,14569000000,0,14569000000,1.63,1.62,8945000000,8996000000,0.5,0.792,0.383,0.3392,0.249,0.2724,22383000000,19821000000,14569000000,0.3392,0.2493
NEE,2018-12-31,16727000000,0,0,16727000000,0,0,12447000000,4280000000,-30000000,7352000000,1576000000,0,0,6638000000,0,6638000000,14.03,13.88,473200000,477000000,4.40461215933,1,0.503796257548,0.255873737072,0.396843426795,0.394153165541,8427000000,4280000000,6638000000,0.439528905363,0.396843426795
NEE,2017-12-31,17195000000,0,0,17195000000,0,0,11869000000,5326000000,-48000000,4667000000,-653000000,0,0,5378000000,0,5378000000,11.47,11.38,468800000,472500000,3.90476190476,1,0.462634486769,0.309741203838,0.312765338761,0.372957255016,7955000000,5326000000,5378000000,0.271416109334,0.312765338761
NEE,2016-12-31,16155000000,0,0,16155000000,0,0,11547000000,4608000000,-90000000,4388000000,1383000000,0,0,2912000000,0,2912000000,6.25,6.25,463100000,465800000,3.46071275225,1,0.494274218508,0.285236768802,0.180253791396,0.392200557103,7985000000,4608000000,2912000000,0.271618693903,0.180253791396
NEE,2015-12-31,17486000000,0,0,17486000000,0,0,12854000000,4632000000,0,3990000000,1228000000,0,0,2752000000,0,2752000000,6.11,6.06,450500000,454000000,3.05066079295,1,0.448072743909,0.264897632392,0.157383049297,0.349765526707,7835000000,4632000000,2752000000,0.228182546037,0.157383049297
NEE,2014-12-31,17021000000,0,0,17021000000,0,0,12637000000,4384000000,0,3645000000,1176000000,0,0,2465000000,0,2465000000,5.67,5.6,434400000,440100000,2.86525789593,1,0.427706950238,0.257564185418,0.144821103343,0.323130250867,7280000000,4384000000,2465000000,0.214147229892,0.144821103343
NEE,2013-12-31,15136000000,0,0,15136000000,0,0,11895000000,3241000000,0,2521000000,801000000,0,0,1908000000,0,1908000000,4.5,4.47,424200000,427000000,2.62763466042,1,0.380681818182,0.214125264271,0.126057082452,0.337077167019,5762000000,3241000000,1908000000,0.166556553911,0.126057082452
NEE,2012-12-31,14256000000,0,0,14256000000,0,0,10980000000,3276000000,0,2603000000,692000000,0,0,1911000000,0,1911000000,4.59,4.56,416700000,419200000,2.39503816794,1,0.354096520763,0.229797979798,0.134048821549,0.280022446689,5048000000,3276000000,1911000000,0.182589786756,0.134048821549
NEE,2011-12-31,15341000000,0,0,15341000000,0,0,11963000000,3378000000,0,2452000000,529000000,0,0,1923000000,0,1923000000,4.62,4.59,416600000,419000000,2.19570405728,1,0.340395019881,0.220194250701,0.125350368294,0.265562870739,5222000000,3378000000,1923000000,0.159833126915,0.125350368294
NEE,2010-12-31,15317000000,0,0,15317000000,0,0,12074000000,3243000000,0,1928000000,532000000,0,0,0,0,0,4.77,4.74,410300000,413000000,1.99273607748,1,0.348305804009,0.211725533721,0,0.250310112946,5335000000,3243000000,0,0.12587321277,0
NEE,2009-12-31,15643000000,-0.0467,11284000000,4359000000,0,0,1765000000,2594000000,849000000,1942000000,327000000,0,0,1615000000,0,1615000000,3.99,3.97,413347264,404400000,1.89,0.2787,0.291,0.1784,0.103,0.0975,4556000000,2791000000,1615000000,0.1241,0.1032
NFLX,2019-12-31,20156447000,0,12440213000,7716234000,1673000000,914369000,2587369000,2604254000,626023000,2062231000,195315000,0,0,1866916000,0,1866916000,4.26,4.13,437799000,451765000,0,0.382817170109,0.591576481708,0.12920203645,0.0926212838999,-0.155799134639,11924080000,2604254000,1866916000,0.102311235705,0.0926212838999
NFLX,2018-12-31,15794341000,0,9967538000,5826803000,1210000000,630294000,1840294000,1605226000,420493000,1226458000,15216000,0,0,1211242000,0,1211242000,2.78,2.68,435374000,451244000,0,0.368917133042,0.586392493362,0.101632983611,0.076688353126,-0.180724539251,9261683000,1605226000,1211242000,0.0776517361503,0.076688353126
NFLX,2017-12-31,11692713000,0,7659666000,4033047000,981300000,863568000,1844868000,838679000,238204000,485321000,-73608000,0,0,558929000,0,558929000,1.29,1.25,431885000,446814000,0,0.344919694856,0.613122378014,0.0717266386338,0.0478014811447,-0.167561625775,7169064000,838679000,558929000,0.041506278312,0.0478014811447
NFLX,2016-12-31,8830669000,0,6029901000,2800768000,768300000,577799000,1346099000,379793000,150114000,260507000,73829000,0,0,186678000,0,186678000,0.44,0.43,428822000,438652000,0,0.317163739237,0.600721304354,0.0430084062714,0.0211397347132,-0.17910726809,5304771000,379793000,186678000,0.0295002564358,0.0211397347132
NFLX,2015-12-31,6779511000,0,4591476000,2188035000,650788000,407329000,1058117000,305826000,132716000,141885000,19244000,0,0,122641000,0,122641000,0.29,0.28,425889000,436456000,0,0.32274230398,0.568311047803,0.0451103331789,0.0180899477853,-0.1240040764,3852871000,305826000,122641000,0.0209285005954,0.0180899477853
NFLX,2014-12-31,5504656000,0,3752760000,1751896000,472321000,269741000,742062000,402648000,50219000,349369000,82570000,0,0,266799000,0,266799000,4.44,4.32,60078000,61699000,0,0.318257126331,0.578500454888,0.0731468051773,0.0484678788284,-0.00967235736438,3184446000,402648000,266799000,0.0634679078947,0.0484678788284
NFLX,2013-12-31,4374562000,0,3083256000,1291306000,378769000,180301000,559070000,228347000,29142000,171074000,58671000,0,0,112403000,0,112403000,1.93,1.85,58198000,60761000,0,0.295185209399,0.564634127942,0.0521988258482,0.0256946866909,0.00998682839562,2470027000,228347000,112403000,0.0391065436951,0.0256946866909
NFLX,2012-12-31,3609282000,0,2625866000,983416000,329008000,119687000,448695000,49992000,19986000,30480000,13328000,0,0,17152000,0,17152000,0.31,0.29,55521000,58904000,0,0.272468596247,0.485435884478,0.0138509542895,0.00475219171015,-0.00517886937069,1752075000,49992000,17152000,0.00844489291776,0.00475219171015
NFLX,2011-12-31,3204577000,0,2039901000,1164676000,259033000,117937000,788608000,376068000,20025000,359522000,133396000,0,0,226126000,0,226126000,4.28,4.16,52847000,54369000,0,0.363441415201,0.379359584744,0.117353397968,0.0705634472194,0.0836397440286,1215687000,376068000,226126000,0.112190158015,0.0705634472194
NFLX,2010-12-31,2162625000,0,1357355000,805270000,163329000,70555000,521629000,283641000,19629000,267696000,106843000,0,0,160853000,0,160853000,3.06,2.96,52529000,54304000,0,0.372357667187,0.28760927114,0.131155886943,0.0743785908329,0.112161840356,621991000,283641000,160853000,0.123782902722,0.0743785908329
NFLX,2009-12-31,1670269000,0.2239,1079271000,590998000,114542000,284517000,399059000,191939000,6475000,192192000,76332000,0,0,115860000,0,115860000,0.293,0.283,382498858,395920000,0,0.3538,0.273,0.1189,0.069,0.0515,456201000,198667000,115860000,0.1151,0.0694
NKE,2019-05-31,39117000000,0,21643000000,17474000000,0,12702000000,12702000000,4801000000,0,4801000000,772000000,0,0,4029000000,0,4029000000,2.55,2.49,1579700000,1618400000,0.823035096391,0.446711148605,0.141140680523,0.12273436102,0.102998696219,0.122299767365,5521000000,4801000000,4029000000,0.12273436102,0.102998696219
NKE,2018-05-31,36397000000,0,20441000000,15956000000,0,11511000000,11511000000,4325000000,0,4325000000,2392000000,0,0,1933000000,0,1933000000,1.19,1.17,1623800000,1659100000,0.749201374239,0.438387779213,0.140093963788,0.118828474874,0.053108772701,0.107893507707,5099000000,4325000000,1933000000,0.118828474874,0.053108772701
NKE,2017-05-31,34350000000,0,19038000000,15312000000,0,10563000000,10563000000,4886000000,0,4886000000,646000000,0,0,4240000000,0,4240000000,2.56,2.51,1657800000,1692000000,0.669621749409,0.44576419214,0.16308588064,0.142241630277,0.123435225619,0.0737991266376,5602000000,4886000000,4240000000,0.142241630277,0.123435225619
NKE,2016-05-31,32376000000,0,17405000000,14971000000,0,10469000000,10469000000,4623000000,0,4623000000,863000000,0,0,3760000000,0,3760000000,2.21,2.16,1697900000,1742500000,0.586513629842,0.462410427477,0.163238201137,0.142790956264,0.116135408945,0.0603224610823,5285000000,4623000000,3760000000,0.142790956264,0.116135408945
NKE,2015-05-31,30601000000,0,16534000000,14067000000,0,9892000000,9892000000,4205000000,0,4205000000,932000000,0,0,3273000000,0,3273000000,3.8,3.7,861700000,884400000,1.01650836725,0.459690859776,0.158622267246,0.137413810006,0.106957288977,0.121466618738,4854000000,4205000000,3273000000,0.137413810006,0.106957288977
NKE,2014-05-31,27799000000,0,15353000000,12446000000,0,8766000000,8766000000,2693000000,0,3066000000,851000000,0,0,2693000000,0,2693000000,3.05,2.97,883400000,905800000,0.882093177302,0.447713946545,0.119608619015,0.096873988273,0.096873988273,0.0763696535847,3325000000,2693000000,2693000000,0.110291737113,0.096873988273
NKE,2013-05-31,25313000000,0,14279000000,11034000000,0,7780000000,7780000000,2485000000,0,1240000000,808000000,0,0,2485000000,0,2485000000,2.77,2.69,897300000,916400000,0.767132256656,0.435902500691,0.118437166673,0.0981709003279,0.0981709003279,0.0944573934342,2998000000,2485000000,2485000000,0.0489866866827,0.0981709003279
NKE,2012-05-31,24128000000,0,13657000000,10471000000,0,7431000000,7431000000,2983000000,0,2983000000,760000000,0,0,2223000000,0,2223000000,4.83,4.73,460000000,469800000,1.31758194977,0.433977122016,0.140417771883,0.12363229443,0.0921336206897,0.0539622015915,3388000000,2983000000,2223000000,0.12363229443,0.0921336206897
NKE,2011-05-31,20862000000,0,11354000000,9508000000,0,6693000000,6693000000,2844000000,0,2844000000,711000000,0,0,2133000000,0,2133000000,4.48,4.39,475500000,485700000,1.14268066708,0.455756878535,0.153484804908,0.136324417601,0.102243313201,0.0661489790049,3202000000,2844000000,2133000000,0.136324417601,0.102243313201
NKE,2010-05-31,19014000000,0,10213600000,8800400000,0,6326400000,6326400000,2516900000,0,2516900000,610200000,0,0,1906700000,0,1906700000,3.93,3.86,0,0,0,0.462837908909,0.153171347428,0.132370884611,0.10027874198,0.148790364994,2912400000,2516900000,1906700000,0.132370884611,0.10027874198
NKE,2009-05-31,19176000000,0.0295,10572000000,8604000000,0,6150000000,6746000000,1858000000,-10000000,1957000000,470000000,0,0,1487000000,0,1487000000,0.767,0.757,1937394444,,0.24,0.4487,0.119,0.1015,0.078,0.0685,2282000000,1947000000,1487000000,0.1021,0.0775
NVDA,2019-01-27,11716000000,0,4545000000,7171000000,2376000000,991000000,3367000000,3804000000,58000000,3896000000,-245000000,0,0,4141000000,0,4141000000,6.81,6.63,608000000,625000000,0.5936,0.612068965517,0.347046773643,0.324684192557,0.353448275862,0.319477637419,4066000000,3804000000,4141000000,0.332536701946,0.353448275862
NVDA,2018-01-28,9714000000,0,3892000000,5822000000,1797000000,815000000,2612000000,3210000000,61000000,3196000000,149000000,0,0,3047000000,0,3047000000,5.09,4.82,599000000,632000000,0.539556962025,0.599341157093,0.351245624871,0.330450895615,0.313670990323,0.360510603253,3412000000,3210000000,3047000000,0.329009676755,0.313670990323
NVDA,2017-01-29,6910000000,0,2847000000,4063000000,1463000000,663000000,2129000000,1934000000,58000000,1905000000,239000000,0,0,1666000000,0,1666000000,3.08,2.57,541000000,649000000,0.402157164869,0.587988422576,0.310564399421,0.27988422576,0.241099855282,0.241968162084,2146000000,1934000000,1666000000,0.275687409551,0.241099855282
NVDA,2016-01-31,5010000000,0,2199000000,2811000000,1331000000,602000000,2064000000,747000000,47000000,743000000,129000000,0,0,614000000,0,614000000,1.13,1.08,543000000,569000000,0.374340949033,0.561077844311,0.194211576846,0.149101796407,0.12255489022,0.234530938124,973000000,747000000,614000000,0.148303393214,0.12255489022
NVDA,2015-01-25,4681507000,0,2082030000,2599477000,1359725000,480763000,1840488000,758989000,46133000,754836000,124249000,0,0,630587000,0,630587000,1.14,1.12,552319000,563068000,0.331135848601,0.555265003342,0.215118977714,0.162124931139,0.134697438239,0.193453945492,1007081000,758989000,630587000,0.161237823632,0.134697438239
NVDA,2014-01-26,4130162000,0,1862399000,2267763000,1335834000,435702000,1771536000,496227000,10443000,510254000,70264000,0,0,439990000,0,439990000,0.75,0.74,587893000,594517000,0.305013986143,0.549073619873,0.179163674452,0.120147103189,0.106530930264,0.202206596255,739975000,496227000,439990000,0.12354333801,0.106530930264
NVDA,2013-01-27,4280159000,0,2053816000,2226343000,1147282000,430822000,1578104000,648239000,3294000,662039000,99503000,0,0,562536000,0,562536000,0.91,0.9,619324000,624957000,0.0749907593642,0.520154274643,0.204308765165,0.151452083906,0.131428762343,0.192556398022,874474000,648239000,562536000,0.154676263195,0.131428762343
NVDA,2012-01-29,3997930000,0,1941413000,2056517000,1002605000,405613000,1408218000,648299000,3089000,663396000,82306000,0,0,581090000,0,581090000,0.96,0.94,603646000,616371000,0,0.514395449645,0.213236349811,0.16215866711,0.145347717444,0.192704974824,852504000,648299000,581090000,0.165934871296,0.145347717444
NVDA,2011-01-30,3543309000,0,2134219000,1409090000,848830000,361513000,1210343000,255747000,0,271169000,18023000,0,0,253146000,0,253146000,0.44,0.43,575177,588684,0,0.397676296366,0.124949870305,0.0721774476908,0.0714433880872,0.19072482812,442736000,255747000,253146000,0.0765298764516,0.0714433880872
NVDA,2010-01-31,3326445000,0,2149522000,1176923000,908851000,367017000,1275868000,-98945000,3320000,-82294000,-14307000,0,0,-67987000,0,-67987000,-0.12,-0.12,549574,549574,0,0.353808044324,0.0293764063437,-0.0297449679763,-0.020438335821,0.146645142186,97719000,-98945000,-67987000,0,-0.020438335821
ORCL,2019-05-31,39506000000,0,0,39506000000,6026000000,9774000000,23795000000,13535000000,2082000000,3774000000,1185000000,0,0,11083000000,0,11083000000,3.05,2.97,3634000000,3732000000,0.78563772776,1,0.41649369716,0.342606186402,0.280539664861,0.326304865084,16454000000,13535000000,11083000000,0.0955297929428,0.280539664861
ORCL,2018-05-31,39831000000,0,2888000000,24287000000,6091000000,9720000000,21004000000,13679000000,2025000000,12891000000,9066000000,0,0,3825000000,0,3825000000,0.93,0.9,4121000000,4238000000,0.740915526192,0.609751198815,0.413346388491,0.343425974743,0.0960307298335,0.342697898622,16464000000,13679000000,3825000000,0.323642389094,0.0960307298335
ORCL,2017-05-31,37728000000,0,2801000000,23017000000,6159000000,9373000000,19148000000,12710000000,1798000000,11517000000,2182000000,0,0,9335000000,0,9335000000,2.27,2.21,4115000000,4217000000,0.623903248755,0.610077396098,0.401850084818,0.336885072095,0.247428965225,0.320849236641,15161000000,12710000000,9335000000,0.305263994911,0.247428965225
ORCL,2016-05-31,37047000000,0,2751000000,34296000000,5787000000,9039000000,14826000000,12604000000,1467000000,11442000000,2541000000,0,0,8901000000,0,8901000000,2.11,2.07,4221000000,4305000000,0,0.92574297514,0.340216481766,0.340216481766,0.240262369423,0,12604000000,12604000000,8901000000,0.308850919103,0.240262369423
ORCL,2015-05-31,38226000000,0,2929000000,35297000000,5524000000,8732000000,14256000000,13871000000,1143000000,12834000000,2896000000,0,0,9938000000,0,9938000000,2.26,2.21,4404000000,4503000000,0,0.923376759274,0.362868204887,0.362868204887,0.259980118244,0,13871000000,13871000000,9938000000,0.335740072202,0.259980118244
ORCL,2014-05-31,38275000000,0,2954000000,35321000000,5151000000,8605000000,13756000000,14759000000,914000000,13704000000,2749000000,0,0,10955000000,0,10955000000,2.42,2.38,4528000000,4604000000,0,0.922821685173,0.385604180274,0.385604180274,0.286218158067,0,14759000000,14759000000,10955000000,0.358040496408,0.286218158067
ORCL,2013-05-31,37180000000,0,3547000000,33633000000,4850000000,8400000000,13250000000,14684000000,797000000,13898000000,2973000000,0,0,10925000000,0,10925000000,2.29,2.26,4769000000,4844000000,0,0.904599246907,0.39494351802,0.39494351802,0.29384077461,0,14684000000,14684000000,10925000000,0.373803119957,0.29384077461
ORCL,2012-05-31,37121000000,0,3743000000,33378000000,4523000000,8253000000,12776000000,13706000000,766000000,12962000000,2981000000,0,0,9981000000,0,9981000000,1.99,1.96,5015000000,5095000000,0,0.89916758708,0.369224967,0.369224967,0.26887745481,0,13706000000,13706000000,9981000000,0,0.26887745481
ORCL,2011-05-31,35622000000,0,2057000000,33565000000,4519000000,7549000000,12068000000,12033000000,808000000,11411000000,2864000000,0,0,8547000000,0,8547000000,1.69,1.67,5048000000,5128000000,0,0.942254786368,0.337796867105,0.337796867105,0.23993599461,0,12033000000,12033000000,8547000000,0,0.23993599461
ORCL,2010-05-31,26820000000,0,880000000,25940000000,3254000000,5991000000,9245000000,9062000000,-754000000,8243000000,2108000000,0,0,6135000000,0,6135000000,1.22,1.21,5014000000,5073000000,0,0.967188665175,0.337882177479,0.337882177479,0.228747203579,0,9062000000,9062000000,6135000000,0.307345264728,0.228747203579
ORCL,2009-05-31,23252000000,0.0366,4794000000,18458000000,2767000000,5423000000,10137000000,8321000000,630000000,7834000000,2241000000,0,0,5593000000,0,5593000000,1.1,1.09,5070000000,5130000000,0.05,0.7938,0.449,0.364,0.241,0.3323,10440000000,8464000000,5593000000,0.3369,0.2405
PEP,2018-12-29,64661000000,0,29381000000,35280000000,680000000,25170000000,25850000000,10110000000,1525000000,9189000000,-3370000000,0,0,12515000000,0,12515000000,8.84,8.78,1415000000,1425000000,3.45964912281,0.545614821917,0.193455096581,0.156353907301,0.193547888217,0.0948485176536,12509000000,10110000000,12515000000,0.142110391117,0.193547888217
PEP,2017-12-30,63525000000,0,28785000000,34740000000,737000000,24231000000,24968000000,10509000000,1151000000,9602000000,4694000000,0,0,4857000000,0,4857000000,3.4,3.38,1425000000,1438000000,3.10987482615,0.546871310508,0.202723337269,0.165430932704,0.0764580873672,0.110586383314,12878000000,10509000000,4857000000,0.151153089335,0.0764580873672
PEP,2016-12-31,62799000000,0,28209000000,34590000000,760000000,24735000000,25565000000,9785000000,1342000000,8553000000,2174000000,0,0,6329000000,1000000,6329000000,4.39,4.36,1439000000,1452000000,2.91115702479,0.550804949123,0.193522189844,0.155814583035,0.100781859584,0.117263013742,12153000000,9785000000,6329000000,0.136196436249,0.100781859584
PEP,2015-12-26,63056000000,0,28384000000,34672000000,754000000,24885000000,25714000000,8353000000,970000000,7442000000,1941000000,0,0,5452000000,1000000,5452000000,3.71,3.67,1469000000,1485000000,2.72053872054,0.549860441512,0.170784699315,0.132469550875,0.0864628266937,0.124048464857,10769000000,8353000000,5452000000,0.118022075615,0.0864628266937
PEP,2014-12-27,66683000000,0,30884000000,35799000000,718000000,26126000000,26936000000,9581000000,909000000,8757000000,2199000000,0,0,6513000000,1000000,6513000000,4.31,4.27,1509000000,1527000000,2.44269810085,0.5368534709,0.183045153937,0.143679798449,0.0976710705877,0.114676904158,12206000000,9581000000,6513000000,0.131322825908,0.0976710705877
PEP,2013-12-28,66415000000,0,31243000000,35172000000,665000000,25357000000,26132000000,9705000000,911000000,8891000000,2104000000,0,0,6740000000,1000000,6740000000,4.37,4.32,1541000000,1560000000,2.20128205128,0.529579161334,0.186222991794,0.146126628021,0.101483098698,0.103786795152,12368000000,9705000000,6740000000,0.133870360611,0.101483098698
PEP,2012-12-29,65492000000,0,31291000000,34201000000,552000000,24970000000,25641000000,9112000000,899000000,8304000000,2090000000,0,0,6178000000,1000000,6178000000,3.96,3.92,1557000000,1575000000,2.09841269841,0.522216453918,0.180189946864,0.139131496977,0.0943321321688,0.088026018445,11801000000,9112000000,6178000000,0.126794112258,0.0943321321688
PEP,2011-12-31,66504000000,0,31593000000,34911000000,525000000,25145000000,25803000000,9633000000,856000000,8834000000,2372000000,0,0,6443000000,0,6443000000,4.08,4.03,1576000000,1597000000,1.97683155917,0.524945867918,0.186003849393,0.14484843017,0.096881390593,0.0842806447732,12370000000,9633000000,6443000000,0.132834115241,0.096881390593
PEP,2010-12-25,57838000000,0,26575000000,31263000000,488000000,22814000000,23419000000,8332000000,903000000,8232000000,1894000000,0,0,6320000000,0,6320000000,3.97,3.91,1590000000,1614000000,1.84510532838,0.540526989177,0.184290604793,0.144057540026,0.109270721671,0.0898198416266,10659000000,8332000000,6320000000,0.142328572911,0.109270721671
PEP,2009-12-26,43232000000,-0.0004,20099000000,23133000000,0,15026000000,15089000000,8044000000,397000000,8046000000,2100000000,33000000,0,5946000000,0,5946000000,3.81,3.77,1560444589,1558000000,1.775,0.5351,0.233,0.1953,0.138,0.1093,10078000000,8443000000,5979000000,0.1861,0.1375
PFE,2019-12-31,51750000000,0,10219000000,41531000000,8650000000,14350000000,23000000000,17682000000,1574000000,17682000000,1384000000,0,0,16273000000,1000000,16273000000,2.92,2.87,5569000000,5675000000,1.44035242291,0.802531400966,0.457816425121,0.34168115942,0.31445410628,0.201198067633,23692000000,17682000000,16273000000,0.34168115942,0.31445410628
PFE,2018-12-31,53647000000,0,11248000000,42399000000,8006000000,14455000000,22461000000,11885000000,1316000000,11885000000,706000000,0,0,11153000000,1000000,11153000000,1.9,1.87,5872000000,5977000000,1.34850259327,0.790333103435,0.340540943576,0.221540813093,0.20789606129,0.256957518594,18269000000,11885000000,11153000000,0.221540813093,0.20789606129
PFE,2017-12-31,52546000000,0,11240000000,41306000000,7657000000,14784000000,22441000000,12305000000,1270000000,12305000000,-9049000000,0,0,21308000000,1000000,21308000000,3.57,3.52,5970000000,6058000000,1.28573786728,0.786092185894,0.353480759715,0.234175769802,0.405511361474,0.276215125795,18574000000,12305000000,21308000000,0.234175769802,0.405511361474
